Date,close,volume,roc_1260,dist_sma50,dist_sma200,dist_sma400,from_52w_high,from_52w_low,from_ath,drawdown_long,trend_ok,trend_slope_3y,vol_ratio_252_1260,hv_yz_270_ext,iv_atm_360_ext,iv_ts_ratio_30_360,news_mean_w126,news_std_w126,target_504d_logret_fwd
25-02-21,152.858,87986400,451.79409,-0.054340381,-0.005365863,0.22983587,-0.13430461,0.82341749,-0.13430461,-0.3410378,0,0.001017377,1.3090553,0.3347,0.3418,1.0380339379754242,-0.3611111111111111,2.37015076280982,-0.4887710600328497
26-02-21,154.6465,84922700,457.13411,-0.042896594,0.005068448,0.24278823,-0.12417562,0.84475221,-0.12417562,-0.3410378,1,0.0010185,1.2975591,0.3354999999999999,0.3323,0.9644899187481192,-0.3611111111111111,2.37015076280982,-0.49540326490720094
01-03-21,157.307,54679260,466.63725,-0.026316449,0.021068317,0.26260412,-0.10910816,0.87648887,-0.10910816,-0.3410378,1,0.001019714,1.2981872,0.3369,0.3204,0.8657927590511859,-0.3928571428571428,2.3917908071790315,-0.5345646120221129
02-03-21,154.7265,51915240,460.07565,-0.04142016,0.00316972,0.24040366,-0.12372255,0.84570651,-0.12372255,-0.3410378,1,0.001020736,1.2938802,0.3369,0.3178,0.8936438011327877,-0.4325396825396825,2.4261743798501314,-0.5184584190770781
03-03-21,150.25,79774500,418.96242,-0.067818977,-0.02679261,0.20314437,-0.14907474,0.7923071,-0.14907474,-0.3410378,0,0.001021298,1.297138,0.3369,0.3172,1.0047288776796974,-0.4325396825396825,2.4261743798501314,-0.4594768677994347
04-03-21,148.8785,109631560,413.18833,-0.075042126,-0.03653629,0.19082425,-0.15684209,0.7759467,-0.15684209,-0.3410378,0,0.001021793,1.2926686,0.3372,0.3182999999999999,1.0395852968897268,-0.4484126984126984,2.3836657819079314,-0.46249887220434777
05-03-21,150.023,107771020,419.56917,-0.066738728,-0.029994596,0.19856795,-0.15036033,0.78959925,-0.15036033,-0.3410378,0,0.001022511,1.2891971,0.3399,0.3159,0.9810066476733144,-0.4484126984126984,2.3836657819079314,-0.47229256295513644
08-03-21,147.5975,83700160,413.25764,-0.080370901,-0.046377018,0.17779413,-0.1640969,0.76066587,-0.1640969,-0.3410378,0,0.001023135,1.2893963,0.337,0.3246,1.047751078250154,-0.4484126984126984,2.3836657819079314,-0.45204561827376516
09-03-21,153.1425,80600640,444.21642,-0.045093558,-0.011534629,0.22048974,-0.13269337,0.82681124,-0.13269337,-0.3410378,0,0.001024179,1.2794561,0.3363,0.3225,0.9308527131782948,-0.4265873015873015,2.4002040795171595,-0.5068665775625261
10-03-21,152.882,60249780,445.75376,-0.046033522,-0.014203492,0.21688106,-0.13416868,0.82370378,-0.13416868,-0.3410378,0,0.001025232,1.2692445,0.3361,0.3228,0.9179058240396528,-0.4265873015873015,2.4002040795171595,-0.5217783188208486
11-03-21,155.6795,55527820,456.52493,-0.027543628,0.002716919,0.23757111,-0.11832533,0.85707469,-0.11832533,-0.3410378,1,0.001026638,1.2625599,0.3358,0.3253,0.8524438979403626,-0.4265873015873015,2.4002040795171595,-0.5213478054395099
12-03-21,154.4745,48437760,452.75079,-0.033667212,-0.006131172,0.22642974,-0.12514973,0.82902051,-0.12514973,-0.3410378,0,0.001028072,1.2291851,0.3357,0.3272,0.8768337408312958,-0.4265873015873015,2.4002040795171595,-0.4874160989226859
15-03-21,154.084,58371840,441.01578,-0.034877366,-0.009727641,0.2217571,-0.12736128,0.82439689,-0.12736128,-0.3410378,0,0.001029395,1.2122783,0.3368,0.3259,0.8766492789199141,-0.4265873015873015,2.4002040795171595,-0.4710685505811649
16-03-21,154.593,50775280,439.24342,-0.030686981,-0.007492105,0.22425502,-0.12447861,0.71025091,-0.12447861,-0.3410378,0,0.001030752,1.1962783,0.3368,0.3234,0.8438466295609152,-0.4543650793650793,2.4153117699547897,-0.4352257509816893
17-03-21,156.7865,62371680,443.43524,-0.01661968,0.005517725,0.23994085,-0.11205595,0.71351366,-0.11205595,-0.3410378,1,0.001032181,1.1755513,0.3369,0.3218,0.8458669981354879,-0.4321428571428571,2.432211615931312,-0.460270335222403
18-03-21,151.3995,73140540,427.27637,-0.04927139,-0.029894828,0.19585801,-0.14256467,0.64021797,-0.14256467,-0.3410378,0,0.001033153,1.1800962,0.3368,0.3286,0.9449178332318928,-0.4250873015873015,2.4347431011441247,-0.4379181305317357
19-03-21,153.748,92507080,449.64965,-0.034139089,-0.015787155,0.21287241,-0.12926418,0.66566094,-0.12926418,-0.3410378,0,0.001034089,1.1785432,0.3368,0.3211,0.844908128,-0.4250873015873015,2.4347431011441247,-0.4240632421679801
22-03-21,155.5435,58043580,463.48174,-0.022544626,-0.005328446,0.22547197,-0.11909556,0.64959381,-0.11909556,-0.3410378,0,0.001035406,1.1770237,0.3378,0.3154,0.8170577045022194,-0.4398253968253968,2.437743925375307,-0.4548404888244144
23-03-21,156.875,76345260,466.35619,-0.013897213,0.002137659,0.23433818,-0.11155474,0.66371484,-0.11155474,-0.3410378,1,0.001036762,1.173207,0.3377,0.3145,0.823529412,-0.4728968253968254,2.432680280369342,-0.46326305145625174
24-03-21,154.3535,59179620,450.79039,-0.029581593,-0.014855794,0.21299087,-0.125835,0.63697344,-0.125835,-0.3410378,0,0.001037682,1.1730428,0.337,0.3117,0.8703881937760666,-0.4459126984126984,2.456516364917725,-0.45295229620963684
25-03-21,152.313,71269380,434.77872,-0.041961041,-0.028569436,0.19549746,-0.13739116,0.60321036,-0.13739116,-0.3410378,0,0.001038101,1.1696448,0.3367,0.3124,0.9065300896286812,-0.4459126984126984,2.456516364917725,-0.44056205544478644
26-03-21,152.6015,66258480,423.54919,-0.039458481,-0.027356865,0.19623332,-0.13575727,0.60624704,-0.13575727,-0.3410378,0,0.001038936,1.1643597,0.3364999999999999,0.3057999999999999,0.9136690647482016,-0.4591428571428571,2.4585673261174192,-0.4506477989740449
29-03-21,153.7865,54919360,430.41716,-0.03168421,-0.020612004,0.2039807,-0.12904614,0.61320997,-0.12904614,-0.3410378,0,0.001039429,1.1598407,0.3359,0.3,0.983,-0.4900079365079365,2.4769521545898883,-0.42789821069939726
30-03-21,152.7645,46752060,414.47984,-0.037822611,-0.02791034,0.1944676,-0.13483413,0.60248926,-0.13483413,-0.3410378,0,0.00103936,1.1558858,0.3352,0.3001,1.006997667444185,-0.5078650793650794,2.4814615424298494,-0.40392470661245816
31-03-21,154.704,61877920,416.80836,-0.025443028,-0.016384547,0.2080624,-0.12384998,0.62283448,-0.12384998,-0.3410378,0,0.001039519,1.1559524,0.3346,0.2929,1.00238989416183,-0.5118333333333334,2.481045967181956,-0.4039730477226497
01-04-21,158.05,58806360,432.4776,-0.003722378,0.004018552,0.23253709,-0.10490025,0.6579338,-0.10490025,-0.3410378,1,0.001039319,1.1546156,0.3339,0.2864,0.9783519553072626,-0.5396111111111112,2.494715319103286,-0.43392707457428054
05-04-21,161.3365,66697640,439.13617,0.017509053,0.023943643,0.25639014,-0.086287502,0.69240896,-0.086287502,-0.3410378,1,0.001039464,1.1558462,0.3338,0.2832,1.029661016949153,-0.5733412698412699,2.515833388263847,-0.43958223165104504
06-04-21,161.191,50756180,443.47174,0.017030213,0.022096088,0.25350734,-0.087111526,0.61385469,-0.087111526,-0.3410378,1,0.001039715,1.155663,0.3332,0.2825,1.0208849557522124,-0.6262539682539683,2.572685907134792,-0.46647987122197043
07-04-21,163.9695,66924540,459.4892,0.034656459,0.038719106,0.27328414,-0.07137578,0.63023961,-0.07137578,-0.3410378,1,0.001040425,1.1466334,0.3328,0.2948,0.9942333785617368,-0.6540317460317461,2.584641465837902,-0.47411955928300886
08-04-21,164.965,56241800,447.98366,0.041114378,0.04405735,0.27920347,-0.06573787,0.61511876,-0.06573787,-0.3410378,1,0.001040833,1.1474272,0.3321,0.2962,0.976367319378798,-0.6649444444444444,2.5847597331020853,-0.4790952375842409
09-04-21,168.61,86829460,470.17737,0.063181588,0.066101182,0.30552111,-0.045094791,0.65080577,-0.045094791,-0.3410378,1,0.001041453,1.1484418,0.3265999999999999,0.3005,0.9570715474209652,-0.6062142857142857,2.5234934484243,-0.523218489972567
12-04-21,168.9695,65635960,468.34679,0.064496843,0.067286108,0.30634739,-0.0430588,0.55813396,-0.0430588,-0.3410378,1,0.001042294,1.1484395,0.3215,0.3003,0.985014985,-0.5982777777777778,2.5269576872196016,-0.5464869467936763
13-04-21,170.0,66316740,470.53681,0.069682921,0.072701915,0.31231135,-0.037222671,0.48905979,-0.037222671,-0.3410378,1,0.001043108,1.1312443,0.3213,0.2999,1.0350116705568524,-0.5109761904761905,2.458830382242634,-0.5069117244448542
14-04-21,166.65,62904080,452.58053,0.048669068,0.050502572,0.28457939,-0.056195047,0.45797974,-0.056195047,-0.3410378,1,0.001043846,1.12035,0.3206,0.3001,1.019993335554815,-0.5109761904761905,2.458830382242634,-0.4859354499584385
15-04-21,168.9545,64671600,449.60639,0.063176554,0.063857905,0.30041902,-0.043143751,0.47814124,-0.043143751,-0.3410378,1,0.001044575,1.1209095,0.3201,0.2986,0.9675150703281984,-0.4994285714285714,2.4646128303707497,-0.497427922865611
16-04-21,169.972,63720980,447.63431,0.068994725,0.069186588,0.30628986,-0.037381246,0.4870431,-0.037381246,-0.3410378,1,0.001045422,1.1122005,0.3184,0.296,0.9881756756756754,-0.4978412698412698,2.464998343193681,-0.5077240446448247
19-04-21,168.6005,54508100,438.75441,0.060095611,0.059737229,0.29380531,-0.045148593,0.47504418,-0.045148593,-0.3410378,1,0.001046605,1.1113958,0.3178,0.2987,1.059926347505859,-0.478,2.4789477478373634,-0.480260649155682
20-04-21,166.7345,52460640,424.85874,0.048478019,0.047277183,0.27763283,-0.05571649,0.45871901,-0.05571649,-0.3410378,1,0.001047816,1.1120372,0.3153,0.2995,1.066110183639399,-0.470063492063492,2.4820642130842465,-0.4738404217468941
21-04-21,168.101,44223320,435.43876,0.056811284,0.055354903,0.28620103,-0.04797746,0.47067418,-0.04797746,-0.3410378,1,0.001049288,1.1079743,0.3148,0.2983,1.039557492457258,-0.4224444444444444,2.54732358005746,-0.4521100564431642
22-04-21,165.452,51611800,422.76339,0.040131229,0.038220827,0.26413408,-0.062979796,0.44749873,-0.062979796,-0.3410378,1,0.001050372,1.1082386,0.3141,0.2985,1.0505862646566164,-0.3787936507936508,2.600752096097687,-0.44326285620529327
23-04-21,167.044,63933040,429.458,0.049781147,0.047783728,0.27441516,-0.053963669,0.46142675,-0.053963669,-0.3410378,1,0.001051469,1.1075349,0.3132999999999999,0.2983,0.9829031176667784,-0.3768095238095238,2.601135657698492,-0.4877117584483981
26-04-21,170.45,97614160,449.39565,0.070198222,0.06876848,0.29838979,-0.034674142,0.491225,-0.034674142,-0.3410378,1,0.001052347,1.1093185,0.3137999999999999,0.3065,1.0698205546492658,-0.371515873015873,2.602575445238955,-0.48467214275975823
27-04-21,170.8715,76542800,445.74098,0.071904346,0.071046349,0.2995269,-0.032287021,0.4949126,-0.032287021,-0.3410378,1,0.001053228,1.1081014,0.306,0.3055,1.039607201309329,-0.3159603174603174,2.599237679454942,-0.4420691501745405
28-04-21,172.925,92637680,460.64389,0.083497918,0.083316176,0.31303461,-0.020657237,0.51287816,-0.020657237,-0.3410378,1,0.001054619,1.1047586,0.3056,0.3046999999999999,1.0255989497866755,-0.2683412698412698,2.6588671807975284,-0.49462106756186486
29-04-21,173.5655,153647620,472.28514,0.086403796,0.086669526,0.3157357,-0.017029832,0.51848174,-0.017029832,-0.3410378,1,0.001056398,1.1022863,0.3055,0.3042,0.972715319,-0.2646349206349206,2.659564051885597,-0.5310921605015384
30-04-21,173.371,140186920,475.98339,0.084241725,0.084673286,0.31209545,-0.018131362,0.51678011,-0.018131362,-0.3410378,1,0.001058099,1.0937322,0.3061,0.2971,0.8310333221137663,-0.2043174603174603,2.7495417183821216,-0.5146069437956485
03-05-21,169.3245,117510600,413.42349,0.058031604,0.058716715,0.27947312,-0.041048295,0.46222134,-0.041048295,-0.3410378,1,0.001059639,1.0713976,0.3067,0.2948,0.8385345997286294,-0.1606666666666666,2.7957093684816154,-0.4907971533135934
04-05-21,165.5935,108788980,384.29773,0.033871161,0.03482231,0.24942028,-0.062178425,0.42888515,-0.062178425,-0.3410378,1,0.00106084,1.0746367,0.3069,0.2991,0.89033768,-0.1507460317460317,2.8196681892387425,-0.46514509083170846
05-05-21,163.527,74226160,387.18048,0.020484641,0.021790745,0.23201878,-0.073881833,0.39097335,-0.073881833,-0.3410378,1,0.001061904,1.0759684,0.3066,0.296,0.8766891891891891,-0.1560396825396825,2.820006302483089,-0.4367990452993814
06-05-21,165.3185,88953920,392.82605,0.030719935,0.032713699,0.24366319,-0.063735859,0.4028172,-0.063735859,-0.3410378,1,0.001063122,1.0754254,0.3062,0.2930999999999999,0.8440805185943364,-0.1758809523809524,2.8276232057620714,-0.4460398831843719
07-05-21,164.5805,94205520,399.41738,0.024620961,0.027795851,0.23630708,-0.067915445,0.39655487,-0.067915445,-0.3410378,1,0.001064399,1.0758594,0.3056,0.2878,0.8238359972202919,-0.1937380952380952,2.833554521278299,-0.4341287008145504
10-05-21,159.5245,116772060,373.40159,-0.007458782,-0.004095675,0.19668896,-0.096549576,0.35365197,-0.096549576,-0.3410378,0,0.001065277,1.0808144,0.3055,0.2879,0.9263633205974297,-0.1963809523809523,2.83352788367676,-0.36999136694484513
11-05-21,161.1955,92395620,374.27878,0.002452907,0.005998731,0.20750488,-0.087086041,0.36783131,-0.087086041,-0.3410378,1,0.001066348,1.0805667,0.3067,0.2904,0.9263085399449036,-0.1785238095238095,2.841787037568689,-0.3625131899699342
12-05-21,157.597,98728200,348.31098,-0.020275462,-0.016607421,0.17897016,-0.10746577,0.33110071,-0.10746577,-0.3410378,0,0.001067171,1.0813872,0.3067,0.2994,1.0537742150968603,-0.1354365079365079,2.884996053740064,-0.35719992854806826
13-05-21,158.0735,67137540,343.26094,-0.018268179,-0.013881985,0.18094326,-0.10476716,0.32342759,-0.10476716,-0.3410378,0,0.001067966,1.0815577,0.3065,0.2933,0.9526082509376068,-0.0388730158730158,2.8571022532388186,-0.35172973291663756
14-05-21,161.145,66500440,348.91563,-0.000714869,0.004982301,0.20221606,-0.087372043,0.3422598,-0.087372043,-0.3410378,1,0.001068934,1.0826556,0.3065,0.2857,0.848092405,0.0047777777777777,2.8990689772311846,-0.35138318949296377
17-05-21,163.5195,74478500,360.67022,0.012315281,0.019443583,0.2181883,-0.073924309,0.36203823,-0.073924309,-0.3410378,1,0.001069869,1.0833033,0.3071,0.2904,0.8953168044077136,0.0629761904761904,2.85114814930308,-0.3476617193188752
18-05-21,161.614,56567820,354.82791,-0.00121463,0.007457815,0.2023525,-0.08471591,0.34616634,-0.08471591,-0.3410378,1,0.001070734,1.0838282,0.3073,0.2924,0.9056087551299588,0.0833809523809523,2.859811187732236,-0.31325577236496543
19-05-21,161.59,53594160,364.82661,-0.002404564,0.007120003,0.20055021,-0.084851831,0.34596643,-0.084851831,-0.3410378,1,0.001071542,1.0841396,0.3071,0.2948,0.8931478968792401,0.0595714285714285,2.872864812173546,-0.32931921851669077
20-05-21,162.384,52663840,365.65058,0.001322505,0.011897037,0.20481548,-0.080355095,0.35258007,-0.080355095,-0.3410378,1,0.001072332,1.0823054,0.3063,0.2905999999999999,0.8286304198210599,0.0456825396825396,2.8773459377090367,-0.34494481960197226
21-05-21,160.154,82097640,358.55237,-0.012973208,-0.001996191,0.18667893,-0.092984468,0.33400525,-0.092984468,-0.3410378,0,0.001073031,1.080623,0.3051,0.2903,0.8429211160868068,0.0456825396825396,2.8773459377090367,-0.3312906842671361
24-05-21,162.2495,48456260,361.72311,-0.001016042,0.011030486,0.20058302,-0.081116822,0.35145975,-0.081116822,-0.3410378,1,0.001073819,1.0811104,0.3054,0.2819,0.7970911670805249,0.0774285714285714,2.8986540812924195,-0.3291003773663458
25-05-21,162.9525,65222180,367.75027,0.002217884,0.015266252,0.20412176,-0.077135454,0.3573154,-0.077135454,-0.3410378,1,0.001074768,1.0809812,0.3057,0.2838,0.810077519,0.1012380952380952,2.860708968149944,-0.3485266189321186
26-05-21,163.258,47679720,363.66941,0.003027736,0.016984316,0.20470676,-0.075405287,0.35986006,-0.075405287,-0.3410378,1,0.001075725,1.0809025,0.3051,0.2825,0.7890265486725664,0.0918571428571428,2.86296271428766,-0.3069237819836364
27-05-21,161.5055,51223140,356.0048,-0.008314341,0.00583337,0.19018368,-0.085330388,0.32253098,-0.085330388,-0.3410378,1,0.001076595,1.0813967,0.3043,0.2808,0.780982906,0.1007857142857142,2.8644161919574995,-0.28330892891782306
28-05-21,161.1535,46630180,350.83577,-0.011659588,0.003546118,0.18599274,-0.087323904,0.30987158,-0.087323904,-0.3410378,1,0.001077441,1.0801297,0.3037,0.278,0.760431655,0.1126904761904761,2.867088397727822,-0.29004389385977464
01-06-21,160.9325,48600900,351.90526,-0.013883965,0.002079986,0.18279776,-0.088575514,0.30807527,-0.088575514,-0.3410378,1,0.001078331,1.0795655,0.2934,0.2808,0.7905982905982907,0.0491984126984127,2.824270929997551,-0.2706723362215227
02-06-21,161.6995,40290480,347.43148,-0.009931089,0.006721145,0.18683074,-0.08423169,0.31430952,-0.08423169,-0.3410378,1,0.001079282,1.0798578,0.2927,0.2841,0.7789510735656459,0.0849126984126984,2.8517417290497806,-0.2634440094555931
03-06-21,159.3505,47965860,342.98482,-0.024609452,-0.007910542,0.16808184,-0.097535007,0.29521661,-0.097535007,-0.3410378,0,0.001080138,1.0809244,0.2922,0.2861,0.7983222649423277,0.1214206349206349,2.8797282151112,-0.24039531670349779
04-06-21,160.311,44994980,340.26969,-0.019445334,-0.001765518,0.1735853,-0.092095315,0.29126863,-0.092095315,-0.3410378,0,0.001081189,1.0808125,0.2916,0.2819,0.7545228804540616,0.1558095238095238,2.8680960022294477,-0.2360041830640063
07-06-21,159.9005,44315120,340.77653,-0.022863158,-0.004224808,0.16907541,-0.094420139,0.26701029,-0.094420139,-0.3410378,0,0.00108239,1.0805401,0.2816,0.2798,0.7505360972122945,0.1796190476190476,2.8791347406599934,-0.276862179030874
08-06-21,163.2055,68334600,349.1503,-0.003957488,0.016409604,0.19164973,-0.075702615,0.28254788,-0.075702615,-0.3410378,1,0.001083783,1.0808429,0.2805,0.284,0.7588028169014085,0.128031746031746,2.8322354369686087,-0.2727144779657954
09-06-21,164.0575,49110600,353.36032,-1.14e-05,0.02172136,0.19625536,-0.070877402,0.28924331,-0.070877402,-0.3410378,1,0.001085173,1.0763092,0.2798,0.2846,0.7695010541110329,0.1379523809523809,2.8339582976206734,-0.2845427823752208
10-06-21,167.4825,69529600,360.97793,0.019036806,0.042983149,0.21950219,-0.05148027,0.31615862,-0.05148027,-0.3410378,1,0.001086729,1.0764235,0.2793,0.2862,0.7330538085255066,0.0612301587301587,2.8321463344476707,-0.280083353390658
11-06-21,167.3415,56347040,359.95053,0.016615506,0.042104532,0.21674942,-0.052278809,0.31505057,-0.052278809,-0.3410378,1,0.001088288,1.0694863,0.2782,0.2854,0.7063770147161879,0.0374206349206349,2.845141518373771,-0.2785303035252972
14-06-21,169.1935,51393100,371.35017,0.026476777,0.053732816,0.22843126,-0.041790199,0.31530933,-0.041790199,-0.3410378,1,0.001090003,1.0699737,0.2767,0.2863,0.7191756898358366,0.021547619047619,2.850879214444463,-0.2914333333144038
15-06-21,169.1565,48524000,373.00626,0.025279456,0.053530053,0.22636903,-0.041999745,0.2936064,-0.041999745,-0.3410378,1,0.001091735,1.0694879,0.2749,0.2876,0.7183588317107092,0.0342460317460317,2.8543162517256584,-0.28577146861309916
16-06-21,170.7625,83043780,374.80189,0.033814114,0.063510171,0.23617821,-0.032904331,0.29317526,-0.032904331,-0.3410378,1,0.001093663,1.0685057,0.2746,0.2893,0.7283097131005876,0.0064682539682539,2.842324360941537,-0.30804762809138875
17-06-21,174.462,102730620,388.51119,0.054871111,0.086485929,0.26097849,-0.011952597,0.31471978,-0.011952597,-0.3410378,1,0.001095748,1.0699604,0.2743,0.2887,0.7100796674748874,0.000515873015873,2.843116886570166,-0.3271726037698947
18-06-21,174.345,104954740,385.97232,0.052969286,0.085777953,0.2581637,-0.012615215,0.30350915,-0.012615215,-0.3410378,1,0.001097855,1.0699057,0.2727,0.2934,0.7580095432856169,0.0560714285714285,2.9101647342740327,-0.3340832831008214
21-06-21,172.698,65542600,388.95936,0.042507325,0.075650615,0.24435362,-0.021942828,0.28860833,-0.021942828,-0.3410378,1,0.001099909,1.0704782,0.2691,0.2917,0.7548851559821734,0.0666507936507936,2.9123637738220145,-0.2828567728690889
22-06-21,175.272,66901640,390.95111,0.057241044,0.091449208,0.26090953,-0.007365247,0.30781456,-0.007365247,-0.3410378,1,0.001102192,1.0704184,0.2678,0.2938,0.7382573179033356,0.0600396825396825,2.9134528263627635,-0.3039717755587652
23-06-21,175.191,56266820,389.48339,0.056091083,0.090589622,0.25834541,-0.007823982,0.30721017,-0.007823982,-0.3410378,1,0.001104331,1.0687252,0.2672,0.2925,0.7193162393162393,0.077047619047619,2.9193019383503724,-0.3190946657344566
24-06-21,172.454,76639980,385.37574,0.038864874,0.073051673,0.23679465,-0.023324697,0.28678769,-0.023324697,-0.3410378,1,0.001106196,1.069219,0.267,0.2901,0.7521544295070665,0.1291984126984127,2.975609312072525,-0.28892375363854333
25-06-21,170.073,78819940,371.06415,0.02438366,0.058017852,0.21789898,-0.036809243,0.26902156,-0.036809243,-0.3410378,1,0.001107569,1.0701876,0.2662,0.2902,0.7939352170916608,0.1688809523809523,2.96694113392512,-0.2761053228271677
28-06-21,172.1945,44855860,392.71632,0.036884272,0.070768026,0.23121956,-0.024794348,0.2848514,-0.024794348,-0.3410378,1,0.001109227,1.0691231,0.2653,0.2879,0.8902396665508857,0.1966587301587301,2.981578111391441,-0.2973759432936431
29-06-21,172.407,41968780,398.7474,0.037688158,0.071536515,0.23089701,-0.023590876,0.24986045,-0.023590876,-0.3410378,1,0.001110687,1.0691355,0.2634,0.2889,0.9262720664589824,0.1966587301587301,2.981578111391441,-0.2795581066842022
30-06-21,172.008,48079840,385.93262,0.034629857,0.068496859,0.2262501,-0.025850571,0.19503943,-0.025850571,-0.3410378,1,0.001112358,1.0654623,0.2628999999999999,0.2863,0.9619280475026196,0.1807857142857142,2.9878998055042665,-0.2783156595510119
01-07-21,171.6485,40741060,379.73309,0.032027028,0.065805463,0.22192923,-0.027886562,0.1877556,-0.027886562,-0.3410378,1,0.001113978,1.0557916,0.2623999999999999,0.2843,0.9486457966936336,0.1583015873015872,2.999811137626177,-0.27499551765662883
02-07-21,175.549,63533940,390.62072,0.054198608,0.08929261,0.24779716,-0.005796486,0.18937651,-0.005796486,-0.3410378,1,0.0011159,1.0578352,0.2625,0.2838,0.9668780831571532,0.1411031746031746,3.0068729784283583,-0.3130793899737637
06-07-21,183.787,134895360,406.52354,0.10145416,0.13923115,0.30415781,0.0,0.24519047,0.0,-0.3410378,1,0.00111816,1.049744,0.2631,0.2921,1.084217733652859,0.1668968253968254,3.019465189240893,-0.34793676917382804
07-07-21,184.829,106561240,407.70224,0.10579314,0.14437486,0.30931436,0.0,0.25225021,0.0,-0.3410378,1,0.001120494,1.0476889,0.2628999999999999,0.2937,1.083418454204971,0.2303888888888889,2.994154540476744,-0.37422088834081857
08-07-21,186.5705,103612460,405.87845,0.11411932,0.15378058,0.31934868,0.0,0.26404919,0.0,-0.3410378,1,0.001122971,1.0444013,0.264,0.296,1.0925675675675677,0.2541984126984126,3.004139176335067,-0.3707036616295437
09-07-21,185.967,74964740,404.95404,0.1087884,0.14899975,0.31278464,-0.003234702,0.25996037,-0.003234702,-0.3410378,1,0.001125566,1.0387288,0.2615,0.2912,1.0789835164835166,0.2641190476190476,3.005347059183869,-0.35189979959458867
12-07-21,185.9275,51432700,398.59213,0.10692116,0.14748187,0.31023171,-0.003446418,0.25969275,-0.003446418,-0.3410378,1,0.001128163,1.0387501,0.2598999999999999,0.2876,1.070931849791377,0.2307857142857143,3.031271642651307,-0.32528070925187447
13-07-21,183.868,76918340,387.85587,0.093293425,0.13362119,0.29352175,-0.014485141,0.24573926,-0.014485141,-0.3410378,1,0.001130693,1.0339183,0.2548999999999999,0.2885999999999999,1.0727650727650728,0.244015873015873,3.033872236232073,-0.3113165145634874
14-07-21,184.084,65931360,392.06506,0.092659916,0.13392775,0.29283294,-0.013327402,0.2472027,-0.013327402,-0.3410378,1,0.001133461,1.0337178,0.2545,0.2887,1.0429511603740906,0.236079365079365,3.0331921332996226,-0.32084136009831715
15-07-21,181.56,63705840,388.9649,0.075639508,0.11759354,0.27300298,-0.0268558,0.23010214,-0.0268558,-0.3410378,1,0.00113616,1.0310384,0.2541,0.2894,1.0452660677263304,0.231547619047619,3.0339679153254893,-0.31251606244385277
16-07-21,178.6815,80874120,382.14112,0.056688609,0.099149709,0.25083258,-0.042284284,0.21059977,-0.042284284,-0.3410378,1,0.001138727,1.0322151,0.2529,0.2902,1.0499655410062023,0.2791666666666666,2.9824364700055312,-0.27766699548667106
19-07-21,177.4795,75691900,382.64848,0.048072705,0.091083053,0.24047664,-0.048726889,0.202456,-0.048726889,-0.3410378,1,0.001141328,1.0315188,0.2529,0.2955,1.0856175972927242,0.3188492063492063,2.931453347953799,-0.31162839848699914
20-07-21,178.6595,65113600,385.4416,0.053289549,0.097743533,0.24675913,-0.042402202,0.21045072,-0.042402202,-0.3410378,1,0.001143974,0.99813796,0.2527,0.2899,1.0334598137288722,0.3049603174603174,2.9370713828487576,-0.31794730920230596
21-07-21,179.26,46379780,384.51922,0.054376253,0.10065515,0.24899451,-0.039183579,0.21451922,-0.039183579,-0.3410378,1,0.001146464,0.99605747,0.2523,0.2880999999999999,1.0086775425199583,0.3307539682539682,2.922166726245497,-0.3305764522589622
22-07-21,181.9015,65307040,387.85469,0.067313355,0.11612211,0.26535598,-0.025025393,0.23241586,-0.025025393,-0.3410378,1,0.001149093,0.99608279,0.2518,0.2875,1.0052173913043478,0.2831349206349206,2.9755680912933946,-0.3426456829206858
23-07-21,182.832,48725840,391.19998,0.069605625,0.12087439,0.26977033,-0.020038002,0.23872017,-0.020038002,-0.3410378,1,0.001151689,0.98755956,0.25,0.2865,0.9947643979057592,0.2143492063492063,2.9426115070171157,-0.35536624559427776
26-07-21,184.991,58001360,396.71348,0.078838469,0.1332348,0.28263415,-0.008465969,0.25334779,-0.008465969,-0.3410378,1,0.001154545,0.98788405,0.2488,0.2895,1.0183074265975822,0.2769603174603174,2.9147948453516923,-0.3663256911954135
27-07-21,181.3195,82637800,390.31111,0.054944478,0.11000269,0.25518337,-0.028144857,0.2284727,-0.028144857,-0.3410378,1,0.001157368,0.98876493,0.2473999999999999,0.293,1.0092150170648466,0.2954761904761905,2.920381372448507,-0.3158691009911385
28-07-21,181.516,59987560,393.52493,0.053880784,0.11062147,0.25454498,-0.027091636,0.22980403,-0.027091636,-0.3410378,1,0.001159864,0.98668632,0.247,0.2887,0.9598198822306891,0.2895238095238095,2.921741567818012,-0.30589491980238015
29-07-21,179.996,86752220,388.67471,0.042829737,0.10105681,0.24218172,-0.03523869,0.21950575,-0.03523869,-0.3410378,1,0.001162308,0.98644192,0.2466,0.2883,0.9281997918834548,0.2895238095238095,2.921741567818012,-0.3124839526989423
30-07-21,166.3795,199311860,342.14002,-0.036593852,0.017943713,0.1467699,-0.10822182,0.12725148,-0.10822182,-0.3410378,1,0.001163685,1.0161008,0.2595,0.2868,0.9027196652719666,0.3115,2.8845282735849755,-0.2606017791177263
02-08-21,166.574,67078300,339.04008,-0.035935416,0.019183947,0.14664386,-0.10717932,0.12856925,-0.10717932,-0.3410378,1,0.001165046,1.0086701,0.254,0.2785,0.8096947935368043,0.2718174603174603,2.9226808888057523,-0.25632516867375166
