Date,close,volume,logret_1,roc_5,rsi_14,macd_hist,atr_14_pct,vol_z_21,bb_width_20_2,vol_ratio_21_252,dist_sma20,sma_slope_20,dist_sma50,dist_sma200,dist_sma400,from_52w_high,from_52w_low,hv_yz_30_ext,iv_atm_30_ext,iv_skew_30_ext,pc_ratio_oi_30_ext,pc_ratio_vol_30_ext,iv_minus_hv30,iv_ts_ratio_30_360,news_sent_mean,news_mean_w3,news_std_w3,target_1d_logret_fwd
04-02-22,157.6395,253455860,0.12694898,9.4886024,52.780543,0.95501718,4.4577345,2.7617303,24.232241,2.2154951,0.036293903,-0.88457,-0.035792494,-0.063894051,-0.038080558,-0.15506739,0.13535909,0.6334000000000001,0.3203,6.43,0.82,1.23,-0.3131,1.0194143857415658,-2.0,-0.666666666666667,0.9428090415820674,0.0018759412932319891
07-02-22,157.9355,102624380,0.001875941,5.5905625,53.022773,1.6018835,4.3776327,0.1284244,23.71896,2.2160172,0.03981826,-0.68217,-0.031483865,-0.061882615,-0.036331399,-0.15348086,0.13749095,0.6528,0.3157,6.61,1.06,0.96,-0.3371,1.0041348600508906,0.0,-0.666666666666667,0.9428090415820674,0.021782673629440502
08-02-22,161.4135,76040360,0.021782674,6.7595498,55.88631,2.1944257,4.2535772,-0.36460211,23.709387,2.2269286,0.062742136,-0.409335,-0.008475596,-0.04096634,-0.015144111,-0.13483911,0.16254038,0.6420999999999999,0.2939,7.92,1.07,1.17,-0.3482,0.948676565526146,4.5,0.833333333333333,2.718251071716685,-0.0013887039860052573
09-02-22,161.1895,68785600,-0.001388704,7.0226575,55.651026,2.4806019,4.1140805,-0.47440072,23.028714,2.2259997,0.062727068,-0.168235,-0.007792842,-0.042021689,-0.01652868,-0.13603973,0.16092707,0.6343,0.2809,6.12,1.05,0.95,-0.3534,0.9304405432262338,0.0,1.4999999999999998,2.1213203435596486,-0.013654476918054121
10-02-22,159.0035,68268120,-0.013654477,14.518296,53.293028,2.4288881,4.0272499,-0.48989431,22.059952,2.2093753,0.050462895,-0.171895,-0.019274774,-0.054622389,-0.029922481,-0.14775648,0.14518296,0.6365999999999999,0.3024,8.23,1.09,1.12,-0.3342,0.9901768172888016,0.0,1.4999999999999998,2.1213203435596486,-0.03657183009958632
11-02-22,153.2935,77100440,-0.03657183,-2.7569232,47.617485,1.9376729,4.1710294,-0.36187108,21.339046,2.2302213,0.015396192,-0.23557,-0.052285048,-0.088022391,-0.064746158,-0.17836153,0.10405811,0.64,0.3375999999999999,8.82,1.16,2.04,-0.3024,1.0703868103994925,0.0,0.0,0.0,0.012147571817428506
14-02-22,155.167,83230700,0.012147572,-1.7529308,49.517176,1.6762819,4.1392838,-0.28291149,20.465425,2.2200519,0.03018445,-0.323295,-0.038717327,-0.076376377,-0.053384009,-0.16831975,0.11755152,0.6627,0.3383,9.3,1.29,1.11,-0.3244,1.081867604732971,0.0,0.0,0.0,0.008621144106937062
15-02-22,156.5105,56970660,0.008621144,-3.0375402,50.892525,1.5349988,3.9644046,-0.77641799,20.182681,2.2226774,0.03993515,-0.3094775,-0.028832374,-0.068023831,-0.045282689,-0.16111872,0.12722775,0.6498999999999999,0.3092,9.49,1.28,0.86,-0.3407,1.0097975179621164,0.0,0.0,0.0,0.01010780638441642
16-02-22,158.1005,52704280,0.010107806,-1.9163779,52.540448,1.4886359,3.8294233,-0.83547513,20.379195,2.2138783,0.049871564,-0.20186,-0.017348194,-0.058345749,-0.035730737,-0.15259647,0.13867932,0.6373,0.2988,10.15,1.27,0.84,-0.3385,0.9732899022801303,0.0,0.0,0.0,-0.022050242230273197
17-02-22,154.6525,64032500,-0.022050242,-2.7364178,48.722143,1.1792913,3.9053055,-0.64473102,20.487408,2.2216436,0.02595818,-0.0489425,-0.03620147,-0.078638703,-0.056685758,-0.17107742,0.11384597,0.6365999999999999,0.3427,9.59,1.22,1.32,-0.2939,1.080390920554855,0.0,0.0,0.0,-0.013350716113529481
18-02-22,152.6015,63604100,-0.013350716,-0.45142162,46.554816,0.80779654,3.8907118,-0.64246624,19.837451,2.2014984,0.009018927,0.1473125,-0.046182859,-0.09051326,-0.069134761,-0.18207058,0.099074151,0.6386,0.3424,9.92,1.25,0.95,-0.2962,1.069665729459544,0.0,0.0,0.0,-0.01587885370448858
22-02-22,150.1975,64927660,-0.015878854,-3.2026784,44.079729,0.39245291,3.8844901,-0.54881578,19.397568,2.0751399,-0.008729366,0.2687025,-0.058386878,-0.10445698,-0.083732057,-0.19495579,0.081759942,0.6467,0.3575,10.79,1.23,0.97,-0.2892,1.095281862745098,0.0,0.0,0.0,-0.03641116805973254
23-02-22,144.827,64243560,-0.036411168,-7.4649944,39.081031,-0.21881092,4.0915463,-0.49431828,18.547507,2.1049024,-0.045697966,0.31244,-0.088927156,-0.13609971,-0.11643372,-0.22374116,0.043080258,0.6235,0.3697,10.51,1.19,0.91,-0.2538,1.12030303030303,0.0,0.0,0.0,0.04410796502786697
24-02-22,151.358,100785760,0.044107965,-4.2646924,46.958448,-0.16080563,4.2134083,0.20451045,16.772904,2.1154557,-0.006749286,0.3818575,-0.045655725,-0.09687699,-0.07660199,-0.18873563,0.090118153,0.6423000000000001,0.3446,10.24,1.08,0.96,-0.2977,1.0795739348370927,0.0,0.0,0.0,0.015930390158603095
25-02-22,153.7885,62395360,0.01593039,-0.55867186,49.571843,0.052326015,4.0724668,-0.50486502,14.849599,2.1135318,0.004536101,0.4579425,-0.028456048,-0.082270406,-0.061788816,-0.17570838,0.10762322,0.6289,0.3198,10.96,1.09,1.11,-0.3091,1.0101073910296905,0.0,0.0,0.0,-0.0014673755648633778
28-02-22,153.563,57683420,-0.001467376,0.63007244,49.328999,0.18189617,3.9545804,-0.57302874,13.764607,2.1182592,-6.71e-05,0.5438075,-0.027453509,-0.083492727,-0.063215185,-0.17691704,0.10599911,0.6312,0.3329,10.66,1.07,0.96,-0.2983,1.0432466311501096,5.0,1.6666666666666663,2.357022603955164,-0.015891114010006986
01-03-22,151.142,44873580,-0.015891114,0.6288387,46.684766,0.11177305,3.925733,-0.77937319,13.631261,2.1061889,-0.016333855,0.49658,-0.040631821,-0.09767259,-0.077976565,-0.18989336,0.088562467,0.6187,0.3685,11.82,1.06,1.27,-0.2502,1.1116138763197587,0.0,1.6666666666666663,2.357022603955164,0.006006063678741749
02-03-22,152.0525,47334720,0.006006064,4.9890559,47.817664,0.13251583,3.8231207,-0.69667599,13.583614,2.0709415,-0.010684658,0.3174025,-0.032646268,-0.091926019,-0.07241451,-0.18501317,0.095120116,0.6179,0.3352,11.79,1.05,1.27,-0.2827,1.041317179248214,3.0,2.6666666666666665,2.054804667656333,-0.027699628270593506
03-03-22,147.8985,65197200,-0.027699628,-2.2856407,43.297318,-0.11438237,3.9913453,-0.37082585,13.888512,2.0848873,-0.036861896,0.1051225,-0.056771936,-0.11637226,-0.097613452,-0.20727821,0.065201969,0.6204999999999999,0.3517,11.08,1.19,0.44,-0.2688,1.0758641786479046,-1.857,0.3809999999999997,2.001080208287518,-0.015381538148297255
04-03-22,145.641,60983120,-0.015381538,-5.2978604,41.027434,-0.39479904,3.9643624,-0.42396838,11.803131,2.0893349,-0.053657031,0.055815,-0.068224631,-0.12944505,-0.11125241,-0.2193782,0.04894289,0.6123,0.369,11.67,1.14,1.5,-0.2433,1.1034688995215312,0.0,0.3809999999999997,2.001080208287518,-0.057862649037539966
07-03-22,137.453,86933860,-0.057862649,-10.490808,34.054015,-1.0590954,4.3514397,0.22467645,14.898364,1.9434537,-0.10096464,-0.1320525,-0.11681418,-0.17777538,-0.16096873,-0.26326509,0.0,0.3806,0.4336,12.28,2.16,1.9,0.0529999999999999,1.2318181818181817,0.0,-0.6190000000000003,0.8753981951089499,-0.010520542791803585
08-03-22,136.0145,91662580,-0.010520543,-10.0088,32.993028,-1.4960253,4.4576338,1.3861418,17.517596,1.2081086,-0.10394969,-0.447215,-0.12210241,-0.18579243,-0.16944233,-0.27097531,0.0,0.3903,0.4142,12.48,2.0,0.87,0.0238999999999999,1.1807297605473204,-5.0,-1.666666666666667,2.357022603955158,0.023717617952570803
09-03-22,139.279,82656660,0.023717618,-8.4007169,37.734172,-1.4639975,4.2594293,0.97621068,18.036914,1.2517161,-0.07570445,-0.7850025,-0.097491276,-0.16567692,-0.14922266,-0.25347791,0.024001118,0.3964,0.3831,11.16,2.03,0.61,-0.0133,1.1237899677324727,-6.0,-3.6666666666666665,2.624669291337267,0.05271120323233063
10-03-22,146.8175,135062900,0.052711203,-0.73090667,47.051107,-0.86362173,4.2091921,3.1158046,17.05488,1.3708283,-0.021008141,-1.0064175,-0.04569398,-0.12009381,-0.1030159,-0.21307227,0.079425355,0.428,0.3718999999999999,9.43,1.73,0.64,-0.0561,1.080790467887242,-7.0,-6.0,0.8164965809277057,-0.008845861568625261
11-03-22,145.5245,68900560,-0.008845862,-0.079991211,45.78564,-0.50012638,4.1546169,-0.12268952,16.371468,1.3710129,-0.025249491,-0.9015975,-0.051178014,-0.1273793,-0.1107541,-0.22000263,0.069919016,0.4311,0.3778,8.95,1.57,1.19,-0.0533,1.0868814729574223,0.0,-4.333333333333333,3.0912061651652314,-0.02555314718374503
14-03-22,141.853,74086100,-0.025553147,3.2010942,42.30616,-0.45480857,4.2883333,0.1175884,16.791822,1.3831018,-0.046187326,-0.753515,-0.07187373,-0.14889353,-0.13302794,-0.23968151,0.04292557,0.4371,0.4022,9.75,1.21,1.22,-0.0349,1.13231981981982,0.0,-2.333333333333333,3.299831645537221,0.03813137106521886
15-03-22,147.3665,75584600,0.038131371,8.346169,48.6207,-0.024092064,4.1302604,0.19465178,16.367933,1.4038885,-0.006509382,-0.5955175,-0.03335189,-0.11544713,-0.099182833,-0.21012968,0.08346169,0.4338,0.3804999999999999,8.39,1.11,0.59,-0.0533,1.0865219874357508,0.0,0.0,0.0,0.0381947478393036
16-03-22,153.104,84957680,0.038194748,9.9261195,54.234195,0.63995607,3.9619457,0.64823039,15.881969,1.457367,0.033357299,-0.45747,0.006567699,-0.080792381,-0.064040071,-0.17937723,0.12564469,0.4255,0.3379,9.37,1.04,1.15,-0.0876,0.9997041420118344,6.0,2.0,2.828427124746196,0.026649511791619774
17-03-22,157.239,72934840,0.026649512,7.0982683,57.811658,1.3117151,3.8256214,0.023800176,15.697018,1.4897491,0.061574623,-0.291125,0.035152485,-0.055840196,-0.038759486,-0.15721403,0.15604586,0.4243,0.3144,8.3,1.06,1.31,-0.1099,0.959414098260604,0.0,2.0,2.828427124746196,0.02519211561774124
18-03-22,161.2505,101272320,0.025192116,10.806428,60.996946,1.9422212,3.7112973,1.2876824,17.076782,1.5090621,0.086238296,-0.076045,0.061995796,-0.031807909,-0.014268292,-0.13571277,0.18553904,0.4252,0.2862,9.93,1.25,1.05,-0.139,0.89971707,-6.0,-2.96059473233375e-16,4.898979485566358,0.0014934532524054896
21-03-22,161.4915,65662840,0.001493453,13.844261,61.186544,2.2687675,3.5972398,-0.44694644,18.536922,1.4859607,0.08461409,0.1408825,0.063829997,-0.030395242,-0.012732689,-0.13442104,0.18731091,0.4261999999999999,0.3006,8.98,1.47,1.63,-0.1256,0.9452830188679244,9.0,0.9999999999999996,6.164414002968979,0.020820010546653073
22-03-22,164.889,62945500,0.020820011,11.890423,63.854142,2.5839489,3.4740069,-0.57716881,20.669231,1.4857892,0.1019957,0.37062,0.085877072,-0.010144683,0.008008964,-0.11621076,0.21228987,0.419,0.2914,7.96,1.62,0.79,-0.1276,0.9175062972292192,0.0,0.9999999999999996,6.164414002968979,-0.009022379409583775
23-03-22,163.408,55811860,-0.009022379,6.7300658,61.858343,2.558261,3.4160908,-0.88944455,21.788893,1.477402,0.08535872,0.6055125,0.075851593,-0.019041328,-0.001022473,-0.12414878,0.20140132,0.4142,0.3056,7.33,1.59,1.24,-0.1086,0.9499533727074913,0.0,3.0,4.24264068711929,0.0014768048058318684
24-03-22,163.6495,56798060,0.001476805,4.0769148,62.066551,2.4243645,3.3449822,-0.81573987,22.979199,1.402104,0.082543804,0.7109025,0.077684604,-0.017579542,0.00046288,-0.12285436,0.20317687,0.4111999999999999,0.2945,6.9,1.55,0.87,-0.1167,0.9340310815096732,-4.0,-1.3333333333333333,1.88561808316413,0.006844857933060531
25-03-22,164.7735,47112220,0.006844858,2.1847994,63.076804,2.2804576,3.2200526,-1.1617971,24.167159,1.3287935,0.086033199,0.7198525,0.085148461,-0.010751507,0.007343626,-0.11682983,0.21144069,0.4067,0.2965,7.19,1.48,0.76,-0.1102,0.9382911392405062,0.0,-1.3333333333333333,1.88561808316413,0.025270696750675656
28-03-22,168.9905,59853820,0.025270697,4.6435881,66.663913,2.3300105,3.0956648,-0.54663933,25.990454,1.3397269,0.10819347,0.6892325,0.11178158,0.014515821,0.033097972,-0.094227115,0.24244474,0.3705,0.3213,5.94,1.3,0.92,-0.0492,1.0206480304955527,0.0,-1.3333333333333333,1.88561808316413,0.0019183850071532703
29-03-22,169.315,66153600,0.001918385,2.68423,66.930153,2.2445018,2.9940362,-0.26870798,27.522865,1.338633,0.10374459,0.7008325,0.11286552,0.016460214,0.035125694,-0.092487826,0.24483051,0.3643,0.3142,5.49,1.27,0.93,-0.0501,1.028814669286182,0.0,0.0,0.0,-0.017961485922557897
30-03-22,166.301,56167260,-0.017961486,1.7704152,61.978894,1.8606507,2.9944232,-0.79649819,28.329236,1.3416602,0.079085177,0.7563425,0.091995361,-0.001548356,0.01675676,-0.10864258,0.22267111,0.3611999999999999,0.3356,6.56,1.26,1.71,-0.0256,1.080489375402447,0.0,0.0,0.0,-0.020064536144076564
31-03-22,162.9975,59965780,-0.020064536,-0.39841246,57.001565,1.2872104,2.9920847,-0.65805041,28.361692,1.3691843,0.05249377,0.7915875,0.069362613,-0.021154012,-0.003332642,-0.12634902,0.19838326,0.3564,0.3494,6.06,1.38,1.51,-0.007,1.109206349206349,0.0,0.0,0.0,0.003445032230611607
01-04-22,163.56,57089500,0.003445032,-0.73646551,57.625571,0.86878532,2.9219859,-0.77547625,28.048264,1.323524,0.050051087,0.8011325,0.071381128,-0.017454406,0.000244259,-0.12333407,0.20251885,0.3531,0.3502,6.34,1.45,0.47,-0.0029,1.1089297023432554,-5.0,-1.6666666666666667,2.3570226039551603,0.028844459873736388
04-04-22,168.3465,50007960,0.02884446,-0.38108651,62.599447,0.83704093,2.8562944,-1.0805845,26.432818,1.3217347,0.070167685,0.94669,0.099033712,0.01148153,0.029619941,-0.097678894,0.23770995,0.3486,0.342,5.09,0.67,1.04,-0.0066,1.0982658959537572,-5.75,-3.583333333333333,2.5522321385189244,-0.025822617914879147
05-04-22,164.055,52391060,-0.025822618,-3.1066356,56.226928,0.46808007,2.9428556,-0.8770385,23.331593,1.1546692,0.033674195,1.1635825,0.068295575,-0.01404722,0.003564879,-0.12068092,0.20615817,0.3457,0.3565,6.56,0.53,0.72,0.0107999999999999,1.1130190446456445,0.0,-3.583333333333333,2.5522321385189244,-0.03283330512113067
06-04-22,158.756,79055760,-0.032833305,-4.5369541,49.523167,-0.15826314,3.1298355,0.4663156,20.330552,1.2193385,-0.005813968,1.25797,0.031268503,-0.045419881,-0.028707158,-0.14908305,0.16719909,0.345,0.3795,7.34,0.39,0.42,0.0345,1.145487473588892,0.0,-1.9166666666666667,2.7105759945484333,-0.0061382543488725065
07-04-22,157.7845,68136780,-0.006138254,-3.1982086,48.384199,-0.63656303,3.1762092,-0.045965263,18.925424,1.2154537,-0.015279336,1.1313675,0.022445532,-0.05076464,-0.034548361,-0.1542902,0.16005646,0.3335,0.3876,7.48,0.4,0.83,0.0541,1.1622188905547226,-4.0,-1.3333333333333333,1.8856180831641296,-0.021291777765382547
08-04-22,154.4605,46001660,-0.021291778,-5.5634018,44.604282,-1.1456792,3.1771464,-1.3998867,17.269519,1.1199022,-0.038704676,0.826425,-0.001013148,-0.070258685,-0.054843419,-0.17210652,0.13561789,0.3232,0.3915999999999999,7.48,0.45,0.53,0.0684,1.1745650869826032,-4.0,-2.6666666666666665,1.8856180831641267,-0.021850942598617647
11-04-22,151.122,52112340,-0.021850943,-10.231576,41.128912,-1.6457357,3.200946,-0.86978145,14.633719,1.1429348,-0.062187002,0.586005,-0.023507556,-0.089834939,-0.075097825,-0.19000056,0.11107272,0.2812,0.4127,7.97,0.56,0.45,0.1315,1.2134666274625112,-6.0,-4.666666666666667,0.9428090415820548,-0.0022158967297934884
12-04-22,150.7875,55177440,-0.002215897,-8.0872268,40.786013,-1.9184409,3.2022992,-0.58293988,13.716119,1.102314,-0.06525501,0.416955,-0.025821803,-0.091263729,-0.07703252,-0.19179345,0.10861342,0.2877,0.4118,7.66,0.51,0.91,0.1240999999999999,1.207270595133392,0.0,-3.333333333333333,2.4944382578492927,0.031037801568977823
13-04-22,155.541,53390880,0.031037802,-2.0251203,47.48629,-1.7052742,3.1777414,-0.64403384,13.315272,1.0717388,-0.036515422,0.30408,0.004324495,-0.062139633,-0.047932501,-0.16631515,0.1435619,0.2815,0.3779,6.38,0.55,0.82,0.0964,1.1413470250679554,-3.0,-3.0,2.449489742783177,-0.024961629298156374
14-04-22,151.7065,51598140,-0.024961629,-3.8520894,43.23622,-1.7429264,3.2336984,-0.70664339,14.183312,1.0268516,-0.058654862,0.125235,-0.020573151,-0.084700175,-0.071354589,-0.1868677,0.11537005,0.2759,0.3823,6.89,0.61,0.75,0.1064,1.1391537544696066,-4.0,-2.333333333333333,1.6996731711975943,0.007083971212081194
18-04-22,152.785,46513520,0.007083971,-1.0847433,44.73445,-1.6183046,3.1586636,-1.0109004,14.927493,0.98356791,-0.049466205,-0.0968775,-0.015382486,-0.077668342,-0.06468086,-0.18108704,0.12329935,0.2712,0.3881,6.35,0.78,0.69,0.1169,1.153000594177065,0.0,-2.333333333333333,1.6996731711975943,0.03429407425117789
19-04-22,158.1155,54926420,0.034294074,4.627718,51.542196,-1.1234643,3.1548382,-0.25680748,15.002522,1.0132893,-0.015268996,-0.21936,0.018907221,-0.044986669,-0.032110978,-0.15251607,0.16249003,0.2755,0.3836,6.13,0.84,0.8,0.1080999999999999,1.1502248875562218,-3.0,-2.333333333333333,1.6996731711975943,-0.026386163309272653
20-04-22,153.998,59172000,-0.026386163,2.1291553,46.751538,-1.0229072,3.2170986,0.31794183,15.244803,1.0464574,-0.037648733,-0.3418575,-0.007122378,-0.069018725,-0.05736724,-0.17458548,0.13221752,0.2739999999999999,0.402,6.31,0.87,0.74,0.128,1.1854910056030672,0.0,-1.0,1.4142135623730974,-0.037729338889522075
21-04-22,148.296,63969320,-0.037729339,-4.6579358,41.060003,-1.2735383,3.5428168,0.9197881,16.45504,1.0729448,-0.068884619,-0.44978,-0.042265146,-0.10249856,-0.092277236,-0.20514765,0.09029552,0.2913,0.4295,6.53,0.77,0.84,0.1382,1.2341954022988508,0.0,-1.0,1.4142135623730974,-0.026969370317844018
22-04-22,144.35,73078580,-0.02696937,-4.849166,37.644537,-1.6161824,3.6725032,1.7985263,18.249371,1.0949642,-0.088135768,-0.6168,-0.065717321,-0.12526255,-0.11638111,-0.22629783,0.061283907,0.2945,0.4538,6.84,0.67,0.88,0.1593,1.2665364219927435,8.0,2.6666666666666665,3.7712361663282574,0.011872436509732917
25-04-22,146.074,61874980,0.011872437,-4.3924469,39.993073,-1.6330067,3.5613708,0.46977417,19.134663,1.1105254,-0.071762776,-0.8120775,-0.05297398,-0.11374416,-0.10568588,-0.21705736,0.073959026,0.2954,0.4539999999999999,7.13,0.42,0.51,0.1585999999999999,1.2835736499858637,0.0,2.6666666666666665,3.7712361663282574,-0.046830408786825636
26-04-22,139.391,75630280,-0.046830409,-11.842293,34.559245,-1.9775246,3.8316461,1.8019527,20.508585,1.1740428,-0.10582096,-1.0171,-0.094669167,-0.15309546,-0.14646294,-0.2528776,0.024824559,0.2952,0.5056,8.43,0.33,0.16,0.2104,1.3901567225735498,-3.0,1.6666666666666667,4.642796092394709,-0.008819835382286267
27-04-22,138.167,71336300,-0.008819835,-10.280004,33.657269,-2.1564866,3.9081902,1.2217918,21.395005,1.114312,-0.10472853,-1.22896,-0.10063288,-0.15936509,-0.1537918,-0.25943812,0.015825519,0.3082999999999999,0.4928,8.12,0.33,0.3,0.1845,1.3628318584070798,0.0,-1.0,1.414213562373098,0.04548400627953266
28-04-22,144.5965,117316940,0.045484006,-2.4946728,42.192154,-1.7289562,3.8515198,3.5015095,20.968563,1.2430211,-0.056432694,-1.3152525,-0.057319369,-0.11918869,-0.11427633,-0.22497662,0.063096214,0.3332,0.467,9.98,0.32,0.44,0.1338,1.3059284116331098,-3.0,-2.0,1.4142135623730956,-0.15139795075664958
29-04-22,124.2815,272661720,-0.15139795,-13.902667,29.345909,-2.646531,5.4812557,4.1292627,26.166745,1.7833708,-0.17862291,-1.4759425,-0.18617209,-0.2416147,-0.23831406,-0.33386307,0.0,0.5186,0.4399,9.38,0.41,0.48,-0.0787,1.1708810220920949,-6.167,-3.0556666666666668,2.517974891764322,0.0017565619323141111
02-05-22,124.5,148788980,0.001756562,-14.769227,29.594207,-3.0426587,5.4418634,1.4099503,29.652749,1.7916902,-0.16641949,-1.6083875,-0.18150913,-0.23902339,-0.23659194,-0.33269193,0.001758106,0.546,0.43,8.91,0.47,0.5,-0.116,1.1618481491488788,-2.75,-3.972333333333333,1.5552162407702483,-0.0019818823106788615
03-05-22,124.2535,79133360,-0.001981882,-10.85974,29.468389,-3.1139284,5.2583778,0.027596735,31.13636,1.7907449,-0.15560575,-1.824615,-0.18007354,-0.23929266,-0.23771567,-0.33401315,0.0,0.5364,0.4147999999999999,9.05,0.48,0.4,-0.1216,1.1361270884689123,0.0,-2.9723333333333333,2.5225709548439297,0.013390451973392866
04-05-22,125.9285,110175200,0.013390452,-8.8577591,31.596506,-2.8481242,5.2045033,0.58001642,32.093079,1.7609997,-0.13299089,-2.01572,-0.1663504,-0.22779147,-0.22702316,-0.32503531,0.013480506,0.552,0.3847,8.6,0.49,0.15,-0.1673,1.077892967217708,0.0,-0.9166666666666666,1.2963624321753384,-0.07862161462127852
05-05-22,116.407,144391220,-0.078621615,-19.495285,26.670278,-3.0930257,5.8941833,1.1340988,35.764777,1.8251521,-0.18668891,-2.0473825,-0.2264723,-0.28480017,-0.28503108,-0.37606964,0.0,0.5657,0.4658,10.52,0.49,0.42,-0.0999,1.2196910185912544,0.0,0.0,0.0,-0.01414076279503385
06-05-22,114.7725,124259900,-0.014140763,-7.651179,25.923095,-3.1348099,5.9226106,0.69983223,38.966153,1.8168906,-0.18587596,-2.0781825,-0.23360722,-0.2933853,-0.29458068,-0.3848304,0.0,0.5764,0.4618,10.6,0.5,0.46,-0.1146,1.2070047046523784,0.0,0.0,0.0,-0.05354168178174501
09-05-22,108.789,128124380,-0.053541682,-12.619277,23.344738,-3.3174918,6.2495399,0.71160483,43.36664,1.8363493,-0.21561347,-2.118395,-0.26916995,-0.32869355,-0.33088161,-0.41690139,0.0,0.6015999999999999,0.5365,10.56,0.59,0.5,-0.0651,1.3306051587301586,-5.0,-1.6666666666666667,2.357022603955158,0.0006432404838415934
10-05-22,108.859,105433820,0.00064324,-12.389591,23.440674,-3.1850277,6.1584288,0.23938515,47.079485,1.8447622,-0.202965,-2.1763725,-0.26428075,-0.32668001,-0.32992637,-0.41652619,0.000643447,0.6056,0.5161,10.71,0.66,0.9,-0.0895,1.2928356713426854,0.0,-1.6666666666666667,2.357022603955158,-0.03255652068740181
11-05-22,105.372,109703640,-0.032556521,-16.323946,21.965894,-3.0817204,6.2960309,0.27212336,50.879567,1.8467303,-0.21545196,-2.2032925,-0.2834142,-0.34671355,-0.35084935,-0.43521618,0.0,0.6135,0.5321,10.92,0.78,1.11,-0.0814,1.3157764589515333,0.0,-1.6666666666666667,2.357022603955158,0.014682144548007179
12-05-22,106.9305,132025140,0.014682145,-8.1408335,24.259531,-2.6730876,6.3205639,0.63447839,52.612994,1.8641919,-0.18917505,-2.2579975,-0.26832523,-0.3355148,-0.34066522,-0.42686277,0.014790457,0.6336999999999999,0.5382,11.06,0.87,0.9,-0.0955,1.321060382916053,0.0,0.0,0.0,0.05569533524967689
13-05-22,113.055,93684560,0.055695335,-1.4964386,32.638671,-1.7970199,5.9462485,-0.1470203,52.889487,1.9145189,-0.12998527,-2.219535,-0.22271179,-0.29599179,-0.30226591,-0.39403603,0.072913108,0.6446,0.4843,10.13,0.82,0.63,-0.1603,1.2376693074367493,0.0,0.0,0.0,-0.020052890797350627
16-05-22,110.8105,74565740,-0.020052891,1.8581842,31.273215,-1.2038923,5.8678858,-0.5556486,52.637363,1.9122337,-0.13325931,-2.18283,-0.23447702,-0.30877263,-0.31546997,-0.40606634,0.051612383,0.6462,0.4927,10.21,0.69,0.48,-0.1535,1.261069875,0.0,0.0,0.0,0.040309818041608485
17-05-22,115.3685,76447740,0.040309818,5.9797536,37.034109,-0.38233521,5.5423978,-0.56069691,49.340626,1.9586835,-0.082264736,-2.122965,-0.20054912,-0.27918899,-0.28673119,-0.3816359,0.094868656,0.6455,0.4554999999999999,9.7,0.64,0.35,-0.19,1.2031167459059693,0.0,0.0,0.0,-0.0742516692125637
18-05-22,107.1125,108379180,-0.074251669,1.6517671,31.829648,-0.27755844,6.15135,0.046196904,47.236595,1.9424301,-0.1317483,-2.1261925,-0.25477438,-0.32948975,-0.33716127,-0.42588727,0.016517671,0.6587999999999999,0.5301,10.8,0.59,0.62,-0.1287,1.3189848220950486,0.0,0.0,0.0,0.0019260235910811894
19-05-22,107.319,88142540,0.001926024,0.3633201,32.086725,-0.086848659,5.9566297,-0.42076253,45.429022,1.9496063,-0.11538275,-2.1740025,-0.25000231,-0.3269243,-0.33530428,-0.42478044,0.018477394,0.6607,0.5013000000000001,9.63,0.56,0.5,-0.1594,1.2671890798786656,0.0,0.0,0.0,0.0025312935204080114
20-05-22,107.591,99500640,0.002531294,-4.8330459,32.448085,0.15210294,5.8417257,-0.21635374,43.568179,1.9480873,-0.099498091,-2.1129975,-0.24395629,-0.32392071,-0.33307467,-0.42332255,0.021058725,0.6753,0.4975,9.99,0.54,0.36,-0.1778,1.2572656052565074,0.0,0.0,0.0,-0.0003160615044808874
23-05-22,107.557,107797360,-0.000316062,-2.9360936,32.42486,0.38889046,5.7495079,-0.070404669,39.884323,1.9506545,-0.085034568,-2.020065,-0.24014063,-0.32286446,-0.33273435,-0.42350479,0.020736059,0.6906,0.5008,10.16,0.5,0.39,-0.1898,1.2624149231157047,0.0,0.0,0.0,-0.03266896398132232
24-05-22,104.1,102934680,-0.032668964,-9.7673975,30.06828,0.39257456,5.9481938,-0.2312175,37.760882,1.9354857,-0.10094718,-1.89182,-0.26061928,-0.34332621,-0.35362815,-0.44203398,0.0,0.6866,0.5224,10.4,0.4,0.37,-0.1642,1.2882860665844638,0.0,0.0,0.0,0.025371841106607017
25-05-22,106.775,93120100,0.025371841,-0.31508928,34.061751,0.64039598,5.6876544,-0.48549895,34.319835,1.9423647,-0.065172431,-1.78863,-0.23722156,-0.32519077,-0.33648265,-0.42769623,0.025696446,0.6890999999999999,0.4922999999999999,9.81,0.39,0.66,-0.1968,1.230134932533733,3.0,1.0,1.4142135623730994,0.03950433915603337
26-05-22,111.0775,93002600,0.039504339,3.5021758,39.996901,1.1306504,5.455612,-0.52278931,24.517146,1.987277,-0.01302147,-1.720605,-0.20169189,-0.29680991,-0.30921883,-0.40463525,0.067026897,0.6966,0.4625999999999999,8.76,0.45,0.75,-0.234,1.1798010711553173,0.0,1.0,1.4142135623730994,0.03597707478441089
