Date,open,high,low,close,volume,logret_1,overnight_ret,roc_5,rsi_14,macd_hist,atr_14_pct,vol_z_21,dist_sma20,roc_21,dist_sma50,dist_sma200,dist_sma400,bb_width_20_2,sma_slope_20,from_52w_high,from_52w_low,vol_ratio_21_252,vol_ratio_252_1260,trend_ok,drawdown_long,roc_1260,trend_slope_3y,from_ath,hv_yz_30_ext,hv_yz_270_ext,iv_atm_30_ext,iv_atm_90_ext,iv_atm_360_ext,iv_skew_30_ext,pc_ratio_oi_30_ext,pc_ratio_vol_30_ext,iv_ts_ratio_30_360,iv_minus_hv30,news_sent_mean,news_mean_w3,news_std_w3,news_mean_w21,news_std_w21,news_mean_w63,news_std_w63,news_mean_w126,news_std_w126
08-10-19,86.1245,86.35,85.25,85.2755,52536800,-0.015793614,-0.005886882,-1.7365252,35.687307,-0.20250156,1.8484089,-0.506008,-0.036896175,-6.8714336,-0.047819343,-0.043379981,-0.021951133,10.195569,-0.2600825,-0.15610171,0.26901842,0.48626503,,0,-0.3410378,,0.001372683,-0.16376483,,,,,,,,,,,0,0,0,0,0,0,0,0,0
09-10-19,85.9805,86.4975,85.718,86.0995,41786700,0.009616413,0.008233335,0.51131488,40.154398,-0.14596243,1.8013311,-1.0502781,-0.024808904,-5.4137486,-0.036719762,-0.035068731,-0.012741244,10.118554,-0.2577275,-0.14794729,0.28128069,0.50197745,,0,-0.3410378,,0.001370707,-0.15568445,,,,,,,,,,,0,0,0,0,0,0,0,0,0
10-10-19,86.262,86.9145,85.6875,86.013,54430620,-0.001005157,0.001885573,-0.24124053,39.841547,-0.098032608,1.7762417,-0.383028,-0.022375689,-5.6352476,-0.036107449,-0.037053399,-0.0139329,9.5329999,-0.27302,-0.14880331,0.27999345,0.5006342,,0,-0.3410378,,0.001368674,-0.1565327,,,,,,,,,,,0,0,0,0,0,0,0,0,0
11-10-19,87.146,87.2725,86.493,86.596,65590680,0.006755178,0.013086425,-0.44434225,43.061489,-0.015062123,1.7421527,0.20338844,-0.01273584,-6.0551653,-0.028230316,-0.031234238,-0.00743922,8.6842674,-0.2794475,-0.14303386,0.28866931,0.49782819,,0,-0.3410378,,0.00136672,-0.15081564,,,,,,,,,,,0,0,0,0,0,0,0,0,0
14-10-19,86.4455,87.0945,86.1,86.8215,38577960,0.002600662,-0.001739468,0.21758452,44.303266,0.062741231,1.6953297,-1.2684361,-0.00814621,-5.5949417,-0.024749722,-0.02945742,-0.005065874,8.2701942,-0.2592375,-0.14080228,0.29202506,0.50181215,,0,-0.3410378,,0.001364638,-0.14860432,,,,,,,,,,,0,0,0,0,0,0,0,0,0
15-10-19,87.107,88.8225,87.031,88.369,62584880,0.017666943,0.003282961,3.6276539,52.034295,0.2174513,1.7084076,0.070167958,0.011125712,-2.2380299,-0.00739202,-0.012956723,0.012411968,7.4446152,-0.2233525,-0.125488,0.31505402,0.51978024,,0,-0.3410378,,0.00136276,-0.13342911,,,,,,,,,,,0,0,0,0,0,0,0,0,0
16-10-19,88.6665,89.312,88.526,88.8715,56081360,0.005670277,0.003360911,3.2195309,54.254758,0.34506977,1.6532004,-0.33960945,0.018041086,-2.4756522,-0.001631042,-0.008106973,0.01788452,6.7034391,-0.16866,-0.12051519,0.32253192,0.51622265,,0,-0.3410378,,0.00136086,-0.12850145,,,,,,,,,,,0,0,0,0,0,0,0,0,0
17-10-19,89.8245,89.9425,89.101,89.374,54275460,0.005638306,0.01066626,3.9075489,56.427032,0.44823131,1.6120789,-0.45459443,0.024795748,-1.6495549,0.004080742,-0.003189328,0.023323712,5.8646933,-0.124115,-0.11554238,0.33000982,0.52276986,,0,-0.3410378,,0.001358918,-0.1235738,,,,,,,,,,,0,0,0,0,0,0,0,0,0
18-10-19,89.39,89.699,87.46,87.8755,63787640,-0.016908772,0.000179007,1.4775509,48.960486,0.40193505,1.7044514,0.03055873,0.008673105,-3.5130387,-0.011917528,-0.020604934,0.005859995,5.3090078,-0.1014475,-0.13037175,0.30771005,0.54571952,,0,-0.3410378,,0.001356648,-0.13826851,,,,,,,,,,,0,0,0,0,0,0,0,0,0
21-10-19,88.483,89.294,88.25,89.283,42608620,0.01589006,0.006889403,2.8351272,54.98554,0.44892652,1.6712378,-1.3027874,0.024818413,-0.47375931,0.004156063,-0.00550064,0.021679712,5.3166437,-0.0728375,-0.11644293,0.32865561,0.5560154,,0,-0.3410378,,0.001354584,-0.12446617,,,,,,,,,,,0,0,0,0,0,0,0,0,0
22-10-19,89.4075,89.489,88.1,88.2865,44688500,-0.011223892,0.001393471,-0.093358531,50.445205,0.39748469,1.6817573,-1.0518615,0.012679354,-1.0961743,-0.00683711,-0.016973277,0.010010962,5.438716,-0.0321675,-0.12630443,0.3138263,0.56509154,,0,-0.3410378,,0.001352381,-0.13423813,,,,,,,,,,,0,0,0,0,0,0,0,0,0
23-10-19,88.065,88.5025,87.1,88.1085,43807600,-0.002018199,-0.00251203,-0.85854295,49.65645,0.33837225,1.6784858,-1.1051696,0.010816181,1.1805169,-0.008145816,-0.019243486,0.007661563,5.3743548,-0.003045,-0.12806595,0.31117742,0.50365721,,0,-0.3410378,,0.00135004,-0.13598364,,,,,,,,,,,0,0,0,0,0,0,0,0,0
24-10-19,88.5545,89.417,88.0135,89.039,104087000,0.010505466,0.005049172,-0.37482937,53.729397,0.34752146,1.654897,2.9598431,0.020293223,0.70405411,0.00212797,-0.009220479,0.017888281,5.6789551,0.03412,-0.11885759,0.32502455,0.4909232,,0,-0.3410378,,0.0013479,-0.1268589,,,,,,,,,,,0,0,0,0,0,0,0,0,0
25-10-19,84.8775,88.2105,84.75,88.0665,192528040,-0.010982265,-0.047865435,0.21735296,49.24518,0.27673905,1.9015297,3.8803331,0.00811319,1.2351711,-0.008652432,-0.020328409,0.006475206,5.6253855,0.056085,-0.12848159,0.3105524,0.48184506,,0,-0.3410378,,0.001345865,-0.13639551,,,,,,,,,,,0,0,0,0,0,0,0,0,0
28-10-19,87.403,88.935,87.125,88.854,72695760,0.008902362,-0.007562604,-0.48049461,52.688571,0.27125591,1.8955605,0.26741849,0.015930874,2.9922629,0.000386739,-0.011943217,0.015069143,5.7757867,0.07512,-0.12068838,0.3222715,0.48919321,,0,-0.3410378,,0.001343867,-0.12867306,,,,,,,,,,,0,0,0,0,0,0,0,0,0
29-10-19,88.7405,88.85,87.7905,88.1355,45537100,-0.00811917,-0.001278193,-0.17103408,49.395811,0.21026089,1.8607029,-0.53928667,0.006936897,1.5438588,-0.007105629,-0.020329207,0.006384887,5.7626256,0.0917875,-0.12779875,0.31157921,0.51218302,,0,-0.3410378,,0.001341603,-0.13571887,,,,,,,,,,,0,0,0,0,0,0,0,0,0
30-10-19,88.012,89.119,87.956,88.9995,48988100,0.009755349,-0.001402234,1.0112532,53.184629,0.21818177,1.8043614,-0.41264655,0.014872817,2.5546625,0.002869462,-0.011015158,0.015768279,5.579265,0.1024925,-0.11924849,0.32443674,0.53263722,,0,-0.3410378,,0.001339365,-0.12724625,,,,,,,,,,,0,0,0,0,0,0,0,0,0
31-10-19,88.7995,89.6,88.574,88.833,55623700,-0.001872549,-0.002249732,-0.23135929,52.370877,0.2026212,1.7611171,-0.19736955,0.011467868,3.7023634,0.001522357,-0.013119989,0.013282992,5.4562279,0.11707,-0.12089619,0.32195899,0.50800069,,0,-0.3410378,,0.001336532,-0.128879,,,,,,,,,,,0,0,0,0,0,0,0,0,0
01-11-19,89.4005,89.8725,89.2605,89.572,55807080,0.008284569,0.006368072,1.7095036,55.61681,0.23048371,1.7047253,-0.16833222,0.018380928,3.8865242,0.010004539,-0.005181531,0.02113098,5.6350511,0.128675,-0.11358295,0.33295634,0.51526401,,0,-0.3410378,,0.001333944,-0.12163216,,,,,,,,,,,0,0,0,0,0,0,0,0,0
04-11-19,90.0505,90.753,90.0505,90.233,55438440,0.007352443,0.005327853,1.5519842,58.350908,0.27859926,1.6648514,-0.18793181,0.023800906,3.7369586,0.016826837,0.001858061,0.028089097,5.8735937,0.1474025,-0.1070416,0.34279294,0.51740148,,1,-0.3410378,,0.001331352,-0.11515021,,,,,,,,,,,0,0,0,0,0,0,0,0,0
05-11-19,90.458,90.5125,89.7,90.0855,37710860,-0.001635995,0.002490441,2.2125023,57.499699,0.28465516,1.6128875,-0.70927476,0.019345794,3.9852019,0.01478913,-0.000250116,0.025897198,5.3521243,0.1670625,-0.10850128,0.34059793,0.51450201,,0,-0.3410378,,0.00132845,-0.11659663,,,,,,,,,,,0,0,0,0,0,0,0,0,0
06-11-19,90.05,90.125,89.429,89.7885,40595660,-0.003302315,-0.000394148,0.88652183,55.736593,0.2538419,1.5580035,-0.60116456,0.013869089,5.2922586,0.011056952,-0.003976562,0.021946814,4.9580585,0.188935,-0.11144043,0.33617816,0.47607129,,0,-0.3410378,,0.001325511,-0.1195091,,,,,,,,,,,0,0,0,0,0,0,0,0,0
07-11-19,90.188,90.295,89.174,89.41,53021720,-0.004224372,0.004439476,0.64953339,53.485751,0.19575536,1.5423973,-0.24941463,0.007662563,3.8449701,0.006523434,-0.008541694,0.0170859,4.2476621,0.197455,-0.11518612,0.33054555,0.47396886,,0,-0.3410378,,0.001322337,-0.12322077,,,,,,,,,,,0,0,0,0,0,0,0,0,0
08-11-19,89.3945,89.494,88.702,89.294,42523960,-0.001298236,-0.000173374,-0.31036485,52.782242,0.1399254,1.4974407,-0.54298775,0.004827547,3.8145397,0.005223461,-0.010144429,0.015261555,3.6506886,0.18137,-0.11633407,0.32881931,0.48581122,,0,-0.3410378,,0.001319534,-0.1243583,,,,,,,,,,,0,0,0,0,0,0,0,0,0
11-11-19,88.9,89,88.3565,88.5825,38956200,-0.007999975,-0.004422154,-1.8291534,48.562966,0.050114203,1.4772445,-0.60575494,-0.004165681,2.2939859,-0.002734129,-0.018395533,0.006678861,3.0005135,0.145925,-0.12337518,0.3182312,0.49441494,,0,-0.3410378,,0.001316662,-0.13133547,,,,,,,,,,,0,0,0,0,0,0,0,0,0
12-11-19,88.733,89.311,88.5955,88.9,40778500,0.003577821,0.00169754,-1.315972,50.465833,0.00926642,1.4253609,-0.55621971,-0.000894587,2.3939923,0.000973726,-0.015379463,0.009814368,2.9396655,0.106165,-0.12023315,0.32295604,0.49664069,,0,-0.3410378,,0.001313592,-0.12822197,,,,,,,,,,,0,0,0,0,0,0,0,0,0
13-11-19,88.6695,88.75,87.366,87.6555,58537840,-0.014097784,-0.002596168,-2.3755826,43.649542,-0.098455044,1.467343,-0.026404246,-0.014207344,-0.80740984,-0.012510532,-0.029385248,-0.004777365,3.2157094,0.0492,-0.1325489,0.30443614,0.48871809,,0,-0.3410378,,0.00130994,-0.14042589,,,,,,,,,,,0,0,0,0,0,0,0,0,0
14-11-19,87.5715,88.3295,87.478,87.73,45388340,0.000849557,-0.000958756,-1.8789845,44.135982,-0.1580448,1.4307037,-0.39796424,-0.012456578,-1.2844388,-0.010711448,-0.028656757,-0.004373923,3.3831194,-0.009105,-0.13181164,0.30554481,0.48330888,,0,-0.3410378,,0.001306226,-0.13969532,,,,,,,,,,,0,0,0,0,0,0,0,0,0
15-11-19,88.0025,88.084,86.643,86.9745,78622820,-0.008648944,0.003101307,-2.5975989,40.333555,-0.23695119,1.458394,0.54119785,-0.020464222,-2.6847853,-0.018189921,-0.037323426,-0.013277773,3.7412667,-0.0466,-0.13928817,0.29430191,0.48660781,,0,-0.3410378,,0.001302109,-0.14710396,,,,,,,,,,,0,0,0,0,0,0,0,0,0
18-11-19,86.915,87.685,86.1355,87.6265,56838140,0.007468491,-0.000684343,-1.0792199,44.756835,-0.23346504,1.4704539,-0.085055536,-0.012199758,-0.28335543,-0.009948925,-0.030426628,-0.006197521,3.8753201,-0.0669,-0.13283589,0.30400458,0.45651667,,0,-0.3410378,,0.001298394,-0.14071027,,,,,,,,,,,0,0,0,0,0,0,0,0,0
19-11-19,87.8495,88.034,87.1515,87.6395,45490700,0.000148346,0.00254166,-1.4178853,44.844633,-0.21876697,1.437145,-0.42115372,-0.011692799,-1.840776,-0.009043379,-0.030534815,-0.00632602,3.9986861,-0.0612725,-0.13270724,0.30419804,0.41174024,,0,-0.3410378,,0.001294703,-0.14058279,,,,,,,,,,,0,0,0,0,0,0,0,0,0
20-11-19,87.457,88.126,86.706,87.2765,55875180,-0.00415057,-0.002084566,-0.43237447,42.79919,-0.2213088,1.4562575,-0.13361681,-0.015324403,-1.1440028,-0.012282792,-0.034831292,-0.010747487,4.1995725,-0.0518825,-0.13629954,0.2987961,0.40024016,,0,-0.3410378,,0.001291083,-0.14414247,,,,,,,,,,,0,0,0,0,0,0,0,0,0
21-11-19,87.15,87.3435,86.518,86.7355,53258760,-0.006217982,-0.001450468,-1.1335917,39.879717,-0.24537817,1.4286552,-0.22485419,-0.020154858,-1.558306,-0.017194772,-0.041133091,-0.017181519,4.5746601,-0.061785,-0.14165335,0.29074526,0.40597187,,0,-0.3410378,,0.001287426,-0.14944766,,,,,,,,,,,0,0,0,0,0,0,0,0,0
22-11-19,86.951,87.3215,86.55,87.286,49581620,0.006326826,0.002481484,0.35815095,44.061168,-0.21146258,1.3813757,-0.26803648,-0.013500986,-1.9688002,-0.009906718,-0.035467131,-0.011343664,4.7180622,-0.0613075,-0.13620552,0.29893747,0.39153143,,0,-0.3410378,,0.001284084,-0.14404931,,,,,,,,,,,0,0,0,0,0,0,0,0,0
25-11-19,87.6625,88.871,87.662,88.692,69789340,0.01597961,0.00430413,1.2159564,53.043937,-0.087903062,1.3900205,1.5728807,0.00248128,0.71025872,0.006429817,-0.020425258,0.00413564,4.7080793,-0.0562,-0.12229155,0.31986071,0.41963944,,0,-0.3410378,,0.001280959,-0.13026168,,,,,,,,,,,0,0,0,0,0,0,0,0,0
26-11-19,88.996,89.8515,88.9175,89.847,63808560,0.01293853,0.003421731,2.5188414,58.884843,0.069548444,1.3663213,1.1379166,0.01455486,1.1175636,0.019832517,-0.008103929,0.016810642,4.8770086,-0.0200575,-0.11086151,0.33704872,0.44130875,,0,-0.3410378,,0.001277876,-0.11893543,,,,,,,,,,,0,0,0,0,0,0,0,0,0
27-11-19,90.05,91.225,89.8655,90.9255,60716920,0.011932266,0.002256848,4.1809651,63.456012,0.23494836,1.3619299,0.76599864,0.025618032,3.1655803,0.032062021,0.003308223,0.028658358,5.389932,0.0346975,-0.10018852,0.35309831,0.44732124,,1,-0.3410378,,0.001274899,-0.10835936,,,,,,,,,,,0,0,0,0,0,0,0,0,0
29-11-19,90.889,91.2345,90.0395,90.04,38468800,-0.009786474,-0.000401508,3.8098587,57.776278,0.27078626,1.3718856,-1.2673942,0.0149389,1.1691077,0.022251221,-0.006950766,0.018302587,5.5549112,0.0650125,-0.10895155,0.33992083,0.46414756,,0,-0.3410378,,0.001271611,-0.11704282,,,,,,,,,,,0,0,0,0,0,0,0,0,0
02-12-19,90.22,90.2775,88.134,89.08,78635000,-0.010719174,0.001997116,2.0553124,52.309823,0.21816693,1.4594983,2.0601683,0.004396207,0.27804982,0.011496289,-0.018008758,0.007161696,5.500007,0.05919,-0.11845185,0.32563469,0.48405352,,0,-0.3410378,,0.001268129,-0.12645685,,,,,,,,,,,0,0,0,0,0,0,0,0,0
03-12-19,88,88.6435,87.3615,88.498,70591640,-0.00655489,-0.012198028,-0.2187345,49.266524,0.13648853,1.5028648,1.2893369,-0.001189007,-1.1990354,0.005062792,-0.024807206,0.000298316,5.2695078,0.012635,-0.1242114,0.31697372,0.47873078,,0,-0.3410378,,0.001264388,-0.1321641,,,,,,,,,,,0,0,0,0,0,0,0,0,0
04-12-19,88.7005,89.4545,88.011,88.0345,53614000,-0.00525117,0.002285573,-2.0173183,46.92511,0.048129512,1.519986,-0.02562627,-0.005268879,-2.43647,-0.00041773,-0.030284919,-0.005205749,5.0699119,-0.041845,-0.12879826,0.31007619,0.47732042,,0,-0.3410378,,0.001260471,-0.13670931,,,,,,,,,,,0,0,0,0,0,0,0,0,0
05-12-19,88.175,88.175,87,87.024,56557040,-0.01154484,0.001594693,-4.2908755,42.214676,-0.074802833,1.5242476,0.13958729,-0.015148664,-3.3984382,-0.01157883,-0.041735157,-0.016845991,5.0920124,-0.089355,-0.13879831,0.29503854,0.50724011,,0,-0.3410378,,0.001256362,-0.14661855,,,,,,,,,,,0,0,0,0,0,0,0,0,0
06-12-19,87.56,87.72,87.0065,87.58,62399580,0.006368719,0.00614033,-2.7321191,45.458843,-0.11281989,1.464579,0.54567799,-0.007829009,-2.4596691,-0.005396615,-0.035931344,-0.010776164,5.0311853,-0.1078825,-0.13329606,0.3033126,0.51814256,,0,-0.3410378,,0.001252562,-0.14116626,,,,,,,,,,,0,0,0,0,0,0,0,0,0
09-12-19,87.533,88.3445,87.2805,87.4755,50049780,-0.001193907,-0.000536796,-1.8011899,44.948076,-0.1375152,1.4484723,-0.47384364,-0.007991028,-2.1636282,-0.006854735,-0.037390309,-0.012175635,4.9769044,-0.1076125,-0.1343302,0.30175749,0.52313899,,0,-0.3410378,,0.001248801,-0.14219102,,,,,,,,,,,0,0,0,0,0,0,0,0,0
10-12-19,87.37,87.5335,86.75,86.9605,50312880,-0.005904762,-0.00120678,-1.7373274,42.418567,-0.17844985,1.4173314,-0.49572905,-0.012923522,-2.6132775,-0.012738731,-0.043328125,-0.018173162,5.1035303,-0.0985925,-0.13942672,0.29409357,0.52709544,,0,-0.3410378,,0.001245033,-0.14724125,,,,,,,,,,,0,0,0,0,0,0,0,0,0
11-12-19,87.0835,87.5,86.7855,87.436,42026360,0.005453105,0.001413436,-0.67984711,45.469898,-0.16379903,1.3673054,-1.2390963,-0.006700873,-1.2942737,-0.007487659,-0.038381697,-0.012999047,5.0764435,-0.0845475,-0.1347211,0.30116968,0.52544773,,0,-0.3410378,,0.001241258,-0.14257836,,,,,,,,,,,0,0,0,0,0,0,0,0,0
12-12-19,87.5,88.2,87.272,88.0165,62078980,0.0066172,0.000731696,1.14049,49.021546,-0.10800214,1.3365776,0.43822388,-0.000311208,-0.99381327,-0.001432109,-0.032317984,-0.006666852,5.0607832,-0.060865,-0.12897639,0.30980833,0.53176039,,0,-0.3410378,,0.001237547,-0.13688582,,,,,,,,,,,0,0,0,0,0,0,0,0,0
13-12-19,88.25,88.4495,87.75,88.047,54958180,0.000346466,0.002649399,0.53322676,49.208728,-0.064194222,1.2974251,-0.19483413,-0.000144788,0.44663484,-0.001499786,-0.032219957,-0.006546033,5.049305,-0.029595,-0.12867456,0.31026221,0.49728855,,0,-0.3410378,,0.001233699,-0.13658673,,,,,,,,,,,0,0,0,0,0,0,0,0,0
16-12-19,88.35,88.475,87.8525,88.4605,62986900,0.004685362,0.003435436,1.1260296,51.793059,-0.005608758,1.249385,0.4714135,0.003704017,0.83266841,0.002853343,-0.027870032,-0.002152168,4.9286105,0.01039,-0.12458251,0.31641567,0.5069712,,0,-0.3410378,,0.001230072,-0.13253183,,,,,,,,,,,0,0,0,0,0,0,0,0,0
17-12-19,88.9005,89.6,88.8695,89.533,72933940,0.012051148,0.004961642,2.9582397,57.791828,0.10123646,1.2371542,1.4931986,0.014775408,2.9416668,0.01434503,-0.016349335,0.009656255,5.0792212,0.04972,-0.1139689,0.33237596,0.52094817,,0,-0.3410378,,0.001226473,-0.1220146,,,,,,,,,,,0,0,0,0,0,0,0,0,0
18-12-19,89.751,89.91,89.118,89.2015,67082740,-0.003709417,0.002431897,2.0191912,55.493228,0.14289822,1.2164751,0.85643778,0.010124001,1.7974015,0.009691174,-0.02030101,0.005631229,5.1225239,0.0696775,-0.11724947,0.32744278,0.51918839,,0,-0.3410378,,0.001222704,-0.12526538,,,,,,,,,,,0,0,0,0,0,0,0,0,0
19-12-19,89.025,89.6495,88.703,89.614,54766400,0.004613702,-0.001980626,1.8150006,57.745373,0.18867491,1.1998271,-0.38083293,0.013453873,2.2529795,0.01355394,-0.01621982,0.009971488,5.1527105,0.0902625,-0.11316731,0.33358136,0.52729779,,0,-0.3410378,,0.001218916,-0.12122029,,,,,,,,,,,0,0,0,0,0,0,0,0,0
20-12-19,89.981,90.1485,89.1225,89.325,103049200,-0.003230154,0.004086979,1.4514975,55.621769,0.18943296,1.1997737,3.0287745,0.008708545,2.3471381,0.009528959,-0.019838195,0.006429346,4.903935,0.1034525,-0.11602729,0.32928063,0.52796994,,0,-0.3410378,,0.001215183,-0.12405431,,,,,,,,,,,0,0,0,0,0,0,0,0,0
23-12-19,89.413,89.65,89.2255,89.65,42749860,0.003631796,0.000984682,1.344668,57.513993,0.20068674,1.1438588,-1.2213913,0.011029127,3.3602158,0.012503086,-0.01660212,0.009790206,4.8256957,0.113165,-0.11281105,0.33411709,0.5333799,,0,-0.3410378,,0.001211536,-0.12086727,,,,,,,,,,,0,0,0,0,0,0,0,0,0
24-12-19,89.6905,89.7785,89.379,89.4605,17626740,-0.002116013,0.000451655,-0.08097573,56.014267,0.18463752,1.0963021,-2.4170913,0.008455036,2.4912357,0.009760968,-0.018993166,0.007390005,4.8855648,0.1053625,-0.11468637,0.22411127,0.53385594,,0,-0.3410378,,0.001207835,-0.12272556,,,,,,,,,,,0,0,0,0,0,0,0,0,0
26-12-19,90.0505,93.523,89.975,93.4385,120492160,0.043506279,0.006573437,4.7499201,72.32719,0.41785591,1.2852109,2.7378396,0.05116969,5.3516664,0.053455969,0.024129184,0.051791799,6.6666981,0.1087975,-0.075319522,0.27854328,0.82821199,,1,-0.3410378,,0.001204508,-0.083716187,,,,,,,,,,,0,0,0,0,0,0,0,0,0
27-12-19,94.146,95.07,93.3005,93.49,123775080,0.000551013,0.007543303,4.325217,72.469541,0.54355228,1.3279467,2.3318496,0.050234081,4.0546707,0.052940056,0.024178455,0.051987172,7.8207557,0.114685,-0.07480987,0.26507084,0.81215788,,1,-0.3410378,,0.001201083,-0.083211163,,,,,,,,,,,0,0,0,0,0,0,0,0,0
30-12-19,93.7,94.2,92.031,92.3445,73546120,-0.01232833,0.002243711,3.3803526,64.519477,0.51763812,1.4161618,0.34468113,0.036024905,1.5606183,0.039343317,0.011256968,0.038755626,8.415962,0.12307,-0.086145899,0.23103021,0.82234542,,1,-0.3410378,,0.001197653,-0.094444254,,,,,,,,,,,0,0,0,0,0,0,0,0,0
31-12-19,92.1,92.663,91.6115,92.392,50207600,0.000514246,-0.002651206,3.0585611,64.692445,0.47301054,1.3956232,-0.59756524,0.034635577,2.6121724,0.038821793,0.011484463,0.038964237,8.9813716,0.14207,-0.085675832,0.23166342,0.80712755,,1,-0.3410378,,0.001194213,-0.093978456,,,,,,,,,,,0,0,0,0,0,0,0,0,0
02-01-20,93.75,94.9005,93.2075,94.9005,80718200,0.026788579,0.01459127,6.080896,72.356715,0.57497039,1.4504872,0.60837925,0.058930452,6.5340144,0.065680257,0.038559861,0.066770308,10.424086,0.1739175,-0.060851365,0.26510385,0.86964633,,1,-0.3410378,,0.001190935,-0.06937941,,,,,,,,,,,0,0,0,0,0,0,0,0,0
03-01-20,93.225,94.31,93.225,93.7485,75332080,-0.01221331,-0.017813048,0.33176902,65.341874,0.52854847,1.4910909,0.38503297,0.042751841,5.9329024,0.051454109,0.0257347,0.053475215,10.988496,0.2259025,-0.072251718,0.19016244,0.89306298,,1,-0.3410378,,0.001187291,-0.080676241,,,,,,,,,,,0,0,0,0,0,0,0,0,0
06-01-20,93,95.1845,93,95.144,81313960,0.014775869,-0.008016172,1.7691732,69.233087,0.55292807,1.5282759,0.56771185,0.053516242,8.0758112,0.065424194,0.040765295,0.068800073,11.628086,0.2960675,-0.058441655,0.19812117,0.92032624,,1,-0.3410378,,0.00118383,-0.066991581,,,,,,,,,,,0,0,0,0,0,0,0,0,0
07-01-20,95.225,95.6945,94.602,95.343,82680200,0.002089382,0.000850979,3.2470802,69.754578,0.54278861,1.4979987,0.57011464,0.051201749,9.5594319,0.066147364,0.042537021,0.07071904,12.186057,0.349165,-0.056472323,0.20062712,0.89692675,,1,-0.3410378,,0.001180414,-0.065040132,,,,,,,,,,,0,0,0,0,0,0,0,0,0
08-01-20,94.902,95.55,94.322,94.5985,70239320,-0.007839296,-0.004636135,2.3881938,65.29552,0.45009569,1.4946688,0.067515817,0.038913758,8.0138159,0.056279132,0.034063476,0.062065627,12.228582,0.366615,-0.063839999,0.19125184,0.91782652,,1,-0.3410378,,0.001177208,-0.072340905,,,,,,,,,,,0,0,0,0,0,0,0,0,0
09-01-20,95.4945,95.891,94.79,95.0525,63499240,0.004787751,0.009427035,0.16016775,66.693729,0.38597861,1.4784044,-0.22519985,0.039281739,8.6618539,0.05988133,0.038693257,0.066845693,12.013871,0.38541,-0.059347152,0.19696893,0.91426012,,1,-0.3410378,,0.001174235,-0.067888856,,,,,,,,,,,0,0,0,0,0,0,0,0,0
10-01-20,95.2685,95.347,94,94.158,57139180,-0.009455148,0.00226985,0.43680699,61.441343,0.25619558,1.4880296,-0.49530513,0.025732086,8.2767463,0.048499009,0.028588479,0.056510827,11.518399,0.373075,-0.068199249,0.18570475,0.92490563,,1,-0.3410378,,0.001171151,-0.07666057,,,,,,,,,,,0,0,0,0,0,0,0,0,0
13-01-20,94.5655,94.9,94.04,94.565,55078060,0.004313207,0.004318494,-0.60855125,62.87402,0.17453262,1.440754,-0.61684273,0.026504417,8.1533922,0.051727557,0.032702115,0.06077681,11.111903,0.358925,-0.06417152,0.19082999,0.92537189,,1,-0.3410378,,0.001168075,-0.072669416,,,,,,,,,,,0,0,0,0,0,0,0,0,0
14-01-20,94.294,94.3555,92.9275,93.472,68927620,-0.011625503,-0.002869868,-1.9623884,56.773302,0.031186994,1.4786198,-0.061974677,0.011661128,6.1982696,0.03849989,0.020518846,0.048265263,10.368431,0.3342275,-0.074988001,0.17706615,0.95523797,,1,-0.3410378,,0.001164894,-0.083387676,,,,,,,,,,,0,0,0,0,0,0,0,0,0
15-01-20,93.6125,93.943,92.7545,93.101,57931840,-0.003977001,0.001501995,-1.5830061,54.82859,-0.097300437,1.469659,-0.52219772,0.005121639,5.7401161,0.033567491,0.016335618,0.04387461,9.591484,0.2932275,-0.078659469,0.17239425,0.97230692,,1,-0.3410378,,0.001161838,-0.087025805,,,,,,,,,,,0,0,0,0,0,0,0,0,0
16-01-20,94.1495,94.2795,93.301,93.897,53189860,0.008513512,0.011199019,-1.215644,58.141563,-0.13504254,1.4427644,-0.69173782,0.011332891,6.1456808,0.041557012,0.024846248,0.052572285,9.1267138,0.2601075,-0.070782141,0.18241805,0.97591396,,1,-0.3410378,,0.001158894,-0.079220009,,,,,,,,,,,0,0,0,0,0,0,0,0,0
17-01-20,94.2945,94.332,92.8625,93.236,79946800,-0.007064524,0.004224427,-0.97920517,54.562869,-0.20660326,1.4617868,0.38719694,0.002036347,4.1359052,0.03350248,0.017509493,0.044944765,8.3701946,0.2296625,-0.07732349,0.17409427,0.97505216,,1,-0.3410378,,0.001155757,-0.085701958,,,,,,,,,,,0,0,0,0,0,0,0,0,0
21-01-20,93.25,94.7135,93,94.6,72875420,0.014523563,0.000150145,0.037011579,60.030112,-0.16590786,1.4671814,0.087903263,0.013978921,6.0520283,0.047504785,0.032189219,0.059982042,7.741623,0.2222425,-0.063825155,0.19127073,0.98796759,,1,-0.3410378,,0.00115272,-0.072326196,,,,,,,,,,,0,0,0,0,0,0,0,0,0
22-01-20,94.8045,95.125,94.167,94.373,64325140,-0.002402461,0.0021594,0.96392503,58.762879,-0.15814158,1.4381684,-0.28163684,0.008816576,5.3105542,0.043843922,0.029571474,0.057212453,6.715047,0.2294275,-0.066071579,0.18841218,1.0069641,,1,-0.3410378,,0.001149654,-0.074552221,,,,,,,,,,,0,0,0,0,0,0,0,0,0
